S,T,Magnitude,X,Y,Temperature
294,12,0,0,0,0.0048467
295,12,0,0,0,0.0046935
296,12,0,0,0,0.0037165
297,12,0,0,0,0.0023659
298,12,0,0,0,0.0026916
299,12,0,0,0,0.0041954
300,12,0,0,0,0.0078065
301,12,0,0,0,0.006523
302,12,0,0,0,0.0051245
303,12,0,0,0,0.005977
304,12,0,0,0,0.0063793
305,12,0,0,0,0.0059866
306,12,0,0,0,0.0049808
307,12,0,0,0,0.0049234
308,12,0,0,0,0.0054598
309,12,0,0,0,0.0062739
310,12,0,0,0,0.0048372
311,12,0,0,0,0.0049713
312,12,0,0,0,0.0068103
316,12,0,0,0,0.0031992
317,12,0,0,0,0.0023467
318,12,0,0,0,0.0022318
319,12,0,0,0,0.0030939
320,12,0,0,0,0.0037548
321,12,0,0,0,0.0041379
322,12,0,0,0,0.0048276
323,12,0,0,0,0.0056705
324,12,0,0,0,0.0065709
325,12,0,0,0,0.0074713
326,12,0,0,0,0.0064943
327,12,0,0,0,0.0066475
328,12,0,0,0,0.0078927
329,12,0,0,0,0.0058238
330,12,0.056711009,0.79344,0.6086484,0.0048467
331,12,0,0,0,0.00409
332,12,0,0,0,0.0043678
333,12,0,0,0,0.005
334,12,0,0,0,0.005431
335,12,0,0,0,0.0065421
336,12,0,0,0,0.0066858
337,12,0,0,0,0.007069
338,12,0,0,0,0.006772
339,12,0,0,0,0.0071456
340,12,0,0,0,0.0070881
341,12,0,0,0,0.0089751
342,12,0,0,0,0.0077586
343,12,0,0,0,0.0068008
344,12,0,0,0,0.0060441
345,12,0,0,0,0.0051437
346,12,0,0,0,0.0049425
347,12,0,0,0,0.0044444
348,12,0,0,0,0.0041762
349,12,0,0,0,0.0041762
350,12,0,0,0,0.004205
351,12,0,0,0,0.0046264
352,12,0,0,0,0.0047414
353,12,0,0,0,0.0050096
354,12,0,0,0,0.0048276
355,12,0,0,0,0.0048755
356,12,0,0,0,0.0050192
357,12,0.064843663,-0.9692147,0.2462171,0.0052682
358,12,0.024843663,-0.5538031,-0.8326476,0.0054694
359,12,0.024843663,0.8218626,-0.5696858,0.0058812
240,11,0,0,0,0.0039272
241,11,0,0,0,0.0040709
242,11,0,0,0,0.0036015
243,11,0,0,0,0.0037356
244,11,0,0,0,0.004569
245,11,0,0,0,0.004636
246,11,0,0,0,0.0046647
247,11,0,0,0,0.0069828
248,11,0,0,0,0.0088889
249,11,0,0,0,0.0075479
250,11,0,0,0,0.0053257
251,11,0,0,0,0.0031513
252,11,0,0,0,0.0024904
253,11,0,0,0,0.0020115
254,11,0,0,0,0.0019253
255,11,0,0,0,0.0023084
256,11,0,0,0,0.0036494
257,11,0,0,0,0.0055268
258,11,0,0,0,0.0057088
259,11,0,0,0,0.0060536
260,11,0,0,0,0.0059291
261,11,0,0,0,0.0061398
326,11,0,0,0,0.006954
327,11,0,0,0,0.007864
328,11,0,0,0,0.0077395
329,11,0,0,0,0.0028736
330,11,0,0,0,0.0022031
331,11,0,0,0,0.0016762
332,11,0,0,0,0.0011303
333,11,0,0,0,0.0014368
334,11,0,0,0,0.0016954
335,11,0,0,0,0.0018391
336,11,0,0,0,0.0020498
337,11,0,0,0,0.0024425
338,11,0,0,0,0.0026245
339,11,0,0,0,0.0031226
340,11,0,0,0,0.0030747
341,11,0,0,0,0.0054789
342,11,0,0,0,0.0066379
343,11,0,0,0,0.0074042
344,11,0,0,0,0.0060153
345,11,0,0,0,0.0050096
346,11,0,0,0,0.0047414
347,11,0.072569856,0.802767,-0.5962928,0.00409
348,11,0.055640487,-0.426072,-0.9046893,0.0036973
349,11,0,0,0,0.0035249
350,11,0,0,0,0.0034195
351,11,0,0,0,0.0035441
352,11,0,0,0,0.0037835
353,11,0,0,0,0.0039847
354,11,0,0,0,0.0039847
355,11,0,0,0,0.0039655
356,11,0,0,0,0.0037931
357,11,0,0,0,0.0040709
358,11,0,0,0,0.0041188
359,11,0,0,0,0.0044636
250,10,0,0,0,0.0072797
251,10,0,0,0,0.0065517
252,10,0,0,0,0.0038889
253,10,0,0,0,0.0037548
254,10,0,0,0,0.0034866
255,10,0,0,0,0.004569
256,10,0,0,0,0.0060536
257,10,0,0,0,0.006954
329,10,0,0,0,0.0051245
330,10,0,0,0,0.0043391
331,10,0,0,0,0.0051245
332,10,0,0,0,0.0061207
333,10,0,0,0,0.0068487
334,10,0,0,0,0.0044444
335,10,0,0,0,0.0025096
336,10,0,0,0,0.0025958
337,10,0,0,0,0.0021648
338,10,0,0,0,0.0024042
339,10,0,0,0,0.0025287
340,10,0,0,0,0.0023563
341,10,0,0,0,0.0023372
342,10,0,0,0,0.0025096
343,10,0,0,0,0.0027203
344,10,0,0,0,0.0036207
345,10,0,0,0,0.0037356
346,10,0,0,0,0.0039559
347,10,0,0,0,0.0036111
348,10,0,0,0,0.0033046
349,10,0,0,0,0.0032088
350,10,0,0,0,0.0031801
351,10,0,0,0,0.0031801
352,10,0,0,0,0.0032759
353,10,0,0,0,0.003477
354,10,0,0,0,0.0034866
355,10,0,0,0,0.0035824
356,10,0,0,0,0.0036686
357,10,0,0,0,0.003477
358,10,0,0,0,0.0033716
359,10,0,0,0,0.0032471
249,9,0,0,0,0.005728
250,9,0,0,0,0.0060536
251,9,0,0,0,0.0048084
252,9,0,0,0,0.0029598
253,9,0,0,0,0.0032759
254,9,0,0,0,0.0042625
255,9,0,0,0,0.0046839
256,9,0,0,0,0.0049138
338,9,0,0,0,0.0079406
339,9,0,0,0,0.0053448
340,9,0,0,0,0.0039847
341,9,0,0,0,0.0019444
342,9,0,0,0,0.0019349
343,9,0,0,0,0.0019828
344,9,0,0,0,0.0025383
345,9,0,0,0,0.0026341
346,9,0,0,0,0.0027203
347,9,0,0,0,0.0029885
348,9,0,0,0,0.0028736
349,9,0,0,0,0.0028544
350,9,0,0,0,0.0028927
351,9,0,0,0,0.0030556
352,9,0,0,0,0.0031322
353,9,0,0,0,0.0030747
354,9,0,0,0,0.0034195
355,9,0,0,0,0.0037069
356,9,0,0,0,0.0043391
357,9,0,0,0,0.0041858
358,9,0,0,0,0.0039655
359,9,0,0,0,0.0035441
248,8,0,0,0,0.0076437
249,8,0,0,0,0.0077969
250,8,0,0,0,0.0080172
251,8,0,0,0,0.0073755
252,8,0,0,0,0.005249
342,8,0,0,0,0.0063793
343,8,0,0,0,0.0063697
344,8,0,0,0,0.0050192
345,8,0,0,0,0.003592
346,8,0,0,0,0.0028736
347,8,0,0,0,0.0021743
348,8,0,0,0,0.001887
349,8,0,0,0,0.0021264
350,8,0,0,0,0.0025192
351,8,0,0,0,0.0031513
352,8,0,0,0,0.0033621
353,8,0,0,0,0.0035728
354,8,0,0,0,0.0041954
355,8,0,0,0,0.0043487
356,8,0,0,0,0.0045402
357,8,0,0,0,0.0048659
358,8,0,0,0,0.0049042
359,8,0,0,0,0.0049138
248,7,0,0,0,0.0077586
249,7,0,0,0,0.0077586
250,7,0,0,0,0.0077586
251,7,0,0,0,0.0076437
349,7,0,0,0,0.0052586
350,7,0,0,0,0.0043487
351,7,0,0,0,0.0047414
352,7,0,0,0,0.0045211
353,7,0,0,0,0.0038218
354,7,0,0,0,0.0032567
355,7,0,0,0,0.0033333
356,7,0,0,0,0.003659
357,7,0,0,0,0.0040421
358,7,0,0,0,0.0041475
359,7,0,0,0,0.0043008
350,6,0,0,0,0.0042146
351,6,0,0,0,0.0032663
352,6,0,0,0,0.0033621
353,6,0,0,0,0.0034291
354,6,0,0,0,0.003659
355,6,0,0,0,0.0037069
356,6,0,0,0,0.0035249
357,6,0,0,0,0.0029023
358,6,0,0,0,0.002749
359,6,0,0,0,0.0028448
347,5,0,0,0,0.0030077
348,5,0,0,0,0.0026533
349,5,0,0,0,0.0034195
350,5,0,0,0,0.0029789
351,5,0,0,0,0.0028353
352,5,0,0,0,0.0027586
353,5,0,0,0,0.0028065
354,5,0,0,0,0.0029406
355,5,0,0,0,0.0029119
356,5,0,0,0,0.0027874
357,5,0,0,0,0.0024425
358,5,0,0,0,0.0023946
359,5,0,0,0,0.0026245
344,4,0,0,0,0.0077107
345,4,0,0,0,0.0047797
346,4,0,0,0,0.0036111
347,4,0,0,0,0.0023084
348,4,0,0,0,0.0020977
349,4,0,0,0,0.0020498
350,4,0,0,0,0.002251
351,4,0,0,0,0.0030651
352,4,0,0,0,0.0033238
353,4,0,0,0,0.0036398
354,4,0,0,0,0.0041284
355,4,0,0,0,0.00409
356,4,0,0,0,0.0037452
357,4,0,0,0,0.0032759
358,4,0,0,0,0.0032184
359,4,0,0,0,0.0032471
342,3,0,0,0,0.0085536
343,3,0,0,0,0.0082088
344,3,0,0,0,0.0066379
345,3,0,0,0,0.0046456
346,3,0,0,0,0.0037548
347,3,0,0,0,0.0022701
348,3,0,0,0,0.0018391
349,3,0,0,0,0.0021073
350,3,0,0,0,0.0032759
351,3,0,0,0,0.005
352,3,0,0,0,0.0052682
353,3,0,0,0,0.0056513
354,3,0,0,0,0.0053736
355,3,0,0,0,0.005249
356,3,0,0,0,0.0048755
357,3,0,0,0,0.0043295
358,3,0,0,0,0.0041475
359,3,0,0,0,0.00409
342,2,0,0,0,0.0057854
343,2,0,0,0,0.0052299
344,2,0,0,0,0.002931
345,2,0,0,0,0.002318
346,2,0,0,0,0.0021456
347,2,0,0,0,0.0024425
348,2,0,0,0,0.0035728
349,2,0,0,0,0.0043103
350,2,0,0,0,0.0061973
351,2,0,0,0,0.0085153
352,2,0,0,0,0.0089176
353,2,0,0,0,0.0092146
354,2,0,0,0,0.0090613
355,2,0,0,0,0.0086782
356,2,0,0,0,0.0075766
357,2,0,0,0,0.0063314
358,2,0,0,0,0.0060536
359,2,0,0,0,0.005728
344,1,0,0,0,0.0070019
345,1,0,0,0,0.0065421
346,1,0,0,0,0.006523
347,1,0,0,0,0.0081801
348,1,0,0,0,0.0077107
349,1,0,0,0,0.0092337
350,1,0,0,0,0.0114751
351,1,0,0,0,0.0121839
352,1,0,0,0,0.0128736
353,1,0,0,0,0.012069
354,1,0,0,0,0.0126724
355,1,0,0,0,0.0117912
356,1,0,0,0,0.0118582
357,1,0,0,0,0.0115996
358,1,0,0,0,0.0114559
359,1,0,0,0,0.0113602
345,0,0,0,0,0.0105364
346,0,0,0,0,0.0111398
347,0,0,0,0,0.0127874
348,0,0,0,0,0.01091
349,0,0,0,0,0.012318
350,0,0,0,0,0.0118295
351,0,0,0,0,0.0102395
352,0,0,0,0,0.0114176
353,0,0,0,0,0.0112261
354,0,0,0,0,0.0095498
355,0,0,0,0,0.0089655
356,0,0,0,0,0.0098659
357,0,0,0,0,0.0116954
358,0,0,0,0,0.0114272
359,0,0,0,0,0.0113123
0,167,0,0,0,0.0145019
1,167,0,0,0,0.0144157
2,167,0,0,0,0.0143774
3,167,0,0,0,0.0143295
4,167,0,0,0,0.0142433
5,167,0,0,0,0.014205
6,167,0,0,0,0.0141571
7,167,0,0,0,0.0141092
8,167,0,0,0,0.0140326
9,167,0,0,0,0.0139464
10,167,0,0,0,0.0139464
11,167,0,0,0,0.0138985
12,167,0,0,0,0.0138602
13,167,0,0,0,0.013841
14,167,0,0,0,0.0138027
15,167,0,0,0,0.0137739
16,167,0,0,0,0.0137261
17,167,0,0,0,0.0137165
18,167,0,0,0,0.0137069
19,167,0,0,0,0.0137069
20,167,0,0,0,0.0136973
21,167,0,0,0,0.0137165
22,167,0,0,0,0.0137356
23,167,0,0,0,0.0137739
24,167,0,0,0,0.0138027
25,167,0,0,0,0.013908
26,167,0,0,0,0.0139368
27,167,0,0,0,0.0139943
28,167,0,0,0,0.0140613
29,167,0,0,0,0.01409
30,167,0,0,0,0.01409
31,167,0,0,0,0.01409
32,167,0,0,0,0.0141092
33,167,0,0,0,0.0141092
34,167,0,0,0,0.0141188
35,167,0,0,0,0.01409
36,167,0,0,0,0.0140805
37,167,0,0,0,0.0140421
38,167,0,0,0,0.0139943
39,167,0,0,0,0.0139655
40,167,0,0,0,0.0139368
41,167,0,0,0,0.0139176
42,167,0,0,0,0.0138793
43,167,0,0,0,0.013841
44,167,0,0,0,0.0138027
45,167,0,0,0,0.0137835
46,167,0,0,0,0.0137835
47,167,0,0,0,0.0137835
48,167,0,0,0,0.0138218
49,167,0,0,0,0.0138218
50,167,0,0,0,0.0138314
51,167,0,0,0,0.0138697
52,167,0,0,0,0.0139176
53,167,0,0,0,0.0139368
54,167,0,0,0,0.0140134
55,167,0,0,0,0.0141092
56,167,0,0,0,0.0141379
57,167,0,0,0,0.0142146
58,167,0,0,0,0.0143295
59,167,0,0,0,0.0143774
60,167,0,0,0,0.0144636
61,167,0,0,0,0.0145115
62,167,0,0,0,0.0145115
63,167,0,0,0,0.0144828
64,167,0,0,0,0.0145019
65,167,0,0,0,0.0144253
66,167,0,0,0,0.0143966
67,167,0,0,0,0.0143582
68,167,0,0,0,0.0143008
69,167,0,0,0,0.0142529
70,167,0,0,0,0.0142337
71,167,0,0,0,0.0141858
72,167,0,0,0,0.0141571
73,167,0,0,0,0.0141379
74,167,0,0,0,0.0141092
75,167,0,0,0,0.0140709
76,167,0,0,0,0.0140134
77,167,0,0,0,0.0140134
78,167,0,0,0,0.014023
79,167,0,0,0,0.0140134
80,167,0,0,0,0.0140038
81,167,0,0,0,0.0139559
82,167,0,0,0,0.013908
83,167,0,0,0,0.0138889
84,167,0,0,0,0.0138793
85,167,0,0,0,0.0138506
86,167,0,0,0,0.0138506
87,167,0,0,0,0.0138506
88,167,0,0,0,0.0138602
89,167,0,0,0,0.0138602
90,167,0,0,0,0.0138697
91,167,0,0,0,0.013908
92,167,0,0,0,0.0138985
93,167,0,0,0,0.0138889
94,167,0,0,0,0.0138697
95,167,0,0,0,0.0138793
96,167,0,0,0,0.0138985
97,167,0,0,0,0.0139176
98,167,0,0,0,0.0139272
99,167,0,0,0,0.0139464
100,167,0,0,0,0.0139559
101,167,0,0,0,0.0139655
102,167,0,0,0,0.0139655
103,167,0,0,0,0.0139655
104,167,0,0,0,0.0139655
105,167,0,0,0,0.0140038
106,167,0,0,0,0.0139751
107,167,0,0,0,0.0139943
108,167,0,0,0,0.0139368
109,167,0,0,0,0.0138697
110,167,0,0,0,0.0138314
111,167,0,0,0,0.0137931
112,167,0,0,0,0.0137835
113,167,0,0,0,0.0137644
114,167,0,0,0,0.0136973
115,167,0,0,0,0.0136877
116,167,0,0,0,0.0137261
117,167,0,0,0,0.0137452
118,167,0,0,0,0.0137835
119,167,0,0,0,0.0138027
120,167,0,0,0,0.0138506
121,167,0,0,0,0.0138985
122,167,0,0,0,0.0139368
123,167,0,0,0,0.0139559
124,167,0,0,0,0.0139655
125,167,0,0,0,0.0139655
126,167,0,0,0,0.0139655
127,167,0,0,0,0.0139559
128,167,0,0,0,0.0139368
129,167,0,0,0,0.013908
130,167,0,0,0,0.0138602
131,167,0,0,0,0.0138123
132,167,0,0,0,0.0137931
133,167,0,0,0,0.0137835
134,167,0,0,0,0.0137644
135,167,0,0,0,0.0137548
136,167,0,0,0,0.0137644
137,167,0,0,0,0.0138218
138,167,0,0,0,0.0138506
139,167,0,0,0,0.0139272
140,167,0,0,0,0.0139464
141,167,0,0,0,0.0139559
142,167,0,0,0,0.0139751
143,167,0,0,0,0.0140038
144,167,0,0,0,0.0140709
145,167,0,0,0,0.0141475
146,167,0,0,0,0.0143008
147,167,0,0,0,0.0145019
148,167,0,0,0,0.0146743
149,167,0,0,0,0.0148276
150,167,0,0,0,0.0149713
151,167,0,0,0,0.0151245
152,167,0,0,0,0.0152682
153,167,0,0,0,0.0153831
154,167,0,0,0,0.0154981
155,167,0,0,0,0.0155651
156,167,0,0,0,0.0155939
157,167,0,0,0,0.0155843
158,167,0,0,0,0.0155364
159,167,0,0,0,0.0154789
160,167,0,0,0,0.0154598
161,167,0,0,0,0.0154023
162,167,0,0,0,0.0153448
163,167,0,0,0,0.0152395
164,167,0,0,0,0.0151916
165,167,0,0,0,0.0151533
166,167,0,0,0,0.0151054
167,167,0,0,0,0.0150575
168,167,0,0,0,0.0150287
169,167,0,0,0,0.0149713
170,167,0,0,0,0.0149138
171,167,0,0,0,0.0148659
172,167,0,0,0,0.0148276
173,167,0,0,0,0.0148084
174,167,0,0,0,0.0147701
175,167,0,0,0,0.0147605
176,167,0,0,0,0.0147222
177,167,0,0,0,0.0147222
178,167,0,0,0,0.0147222
179,167,0,0,0,0.0147031
180,167,0,0,0,0.0146839
181,167,0,0,0,0.0146935
182,167,0,0,0,0.0147031
183,167,0,0,0,0.0146935
184,167,0,0,0,0.0146839
185,167,0,0,0,0.0146935
186,167,0,0,0,0.0146935
187,167,0,0,0,0.0146456
188,167,0,0,0,0.0145977
189,167,0,0,0,0.0145594
190,167,0,0,0,0.0145115
191,167,0,0,0,0.0144349
192,167,0,0,0,0.0143678
193,167,0,0,0,0.0143391
194,167,0,0,0,0.0142816
195,167,0,0,0,0.0142816
196,167,0,0,0,0.0142337
197,167,0,0,0,0.0142241
198,167,0,0,0,0.0142337
199,167,0,0,0,0.0142146
200,167,0,0,0,0.0142433
201,167,0,0,0,0.0142146
202,167,0,0,0,0.0141858
203,167,0,0,0,0.0141858
204,167,0,0,0,0.0141571
205,167,0,0,0,0.0140996
206,167,0,0,0,0.0140421
207,167,0,0,0,0.0140038
208,167,0,0,0,0.0139847
209,167,0,0,0,0.0139847
210,167,0,0,0,0.0139655
211,167,0,0,0,0.0139464
212,167,0,0,0,0.0139368
213,167,0,0,0,0.013908
214,167,0,0,0,0.013908
215,167,0,0,0,0.0138985
216,167,0,0,0,0.0138985
217,167,0,0,0,0.0138985
218,167,0,0,0,0.0138793
219,167,0,0,0,0.0138506
220,167,0,0,0,0.0138506
221,167,0,0,0,0.0138314
222,167,0,0,0,0.0138123
223,167,0,0,0,0.0137644
224,167,0,0,0,0.0137644
225,167,0,0,0,0.0137548
226,167,0,0,0,0.0137644
227,167,0,0,0,0.0137452
228,167,0,0,0,0.0137261
229,167,0,0,0,0.0137835
230,167,0,0,0,0.0137835
0,166,0,0,0,0.0154119
1,166,0,0,0,0.0152395
2,166,0,0,0,0.0150192
3,166,0,0,0,0.0148659
4,166,0,0,0,0.0146935
5,166,0,0,0,0.0145594
6,166,0,0,0,0.0143774
7,166,0,0,0,0.0141954
8,166,0,0,0,0.0139847
9,166,0,0,0,0.0138602
10,166,0,0,0,0.0137452
11,166,0,0,0,0.0136398
12,166,0,0,0,0.0135632
13,166,0,0,0,0.0134674
14,166,0,0,0,0.0133429
15,166,0,0,0,0.013228
16,166,0,0,0,0.0131322
17,166,0,0,0,0.0130747
18,166,0,0,0,0.0130556
19,166,0,0,0,0.013046
20,166,0,0,0,0.0130747
21,166,0,0,0,0.0131418
22,166,0,0,0,0.0131897
23,166,0,0,0,0.0133142
24,166,0,0,0,0.0134483
25,166,0,0,0,0.013592
26,166,0,0,0,0.0137356
27,166,0,0,0,0.0138889
28,166,0,0,0,0.0140038
29,166,0,0,0,0.0141284
30,166,0,0,0,0.0141858
31,166,0,0,0,0.0142146
32,166,0,0,0,0.014205
33,166,0,0,0,0.0141954
34,166,0,0,0,0.0141762
35,166,0,0,0,0.0141475
36,166,0,0,0,0.0141092
37,166,0,0,0,0.0140613
38,166,0,0,0,0.0139655
39,166,0,0,0,0.0138602
40,166,0,0,0,0.0137644
41,166,0,0,0,0.0136398
42,166,0,0,0,0.0135345
43,166,0,0,0,0.0134866
44,166,0,0,0,0.01341
45,166,0,0,0,0.0133333
46,166,0,0,0,0.0133046
47,166,0,0,0,0.0132663
48,166,0,0,0,0.0133621
49,166,0,0,0,0.0133716
50,166,0,0,0,0.0134195
51,166,0,0,0,0.0135249
52,166,0,0,0,0.0136494
53,166,0,0,0,0.0138314
54,166,0,0,0,0.0139751
55,166,0,0,0,0.0141667
56,166,0,0,0,0.0143966
57,166,0,0,0,0.0146169
58,166,0,0,0,0.0148755
59,166,0,0,0,0.0151149
60,166,0,0,0,0.0152874
61,166,0,0,0,0.0154885
62,166,0,0,0,0.0154981
63,166,0,0,0,0.015431
64,166,0,0,0,0.0153736
65,166,0,0,0,0.0152299
66,166,0,0,0,0.0150766
67,166,0,0,0,0.014933
68,166,0,0,0,0.0148563
69,166,0,0,0,0.0147318
70,166,0,0,0,0.0145881
71,166,0,0,0,0.0145115
72,166,0,0,0,0.0143966
73,166,0,0,0,0.0143103
74,166,0,0,0,0.014272
75,166,0,0,0,0.0141858
76,166,0,0,0,0.0140996
77,166,0,0,0,0.0140517
78,166,0,0,0,0.0139943
79,166,0,0,0,0.0139751
80,166,0,0,0,0.0138793
81,166,0,0,0,0.0138027
82,166,0,0,0,0.013659
83,166,0,0,0,0.0135536
84,166,0,0,0,0.0134962
85,166,0,0,0,0.013477
86,166,0,0,0,0.0134674
87,166,0,0,0,0.0134579
88,166,0,0,0,0.0134387
89,166,0,0,0,0.013477
90,166,0,0,0,0.0135345
91,166,0,0,0,0.0135632
92,166,0,0,0,0.013592
93,166,0,0,0,0.0136015
94,166,0,0,0,0.013592
95,166,0,0,0,0.0136303
96,166,0,0,0,0.0136494
97,166,0,0,0,0.0136973
98,166,0,0,0,0.0137452
99,166,0,0,0,0.0137739
100,166,0,0,0,0.0138218
101,166,0,0,0,0.0138314
102,166,0,0,0,0.0138314
103,166,0,0,0,0.0138602
104,166,0,0,0,0.0138602
105,166,0,0,0,0.0138506
106,166,0,0,0,0.0138602
107,166,0,0,0,0.0138123
108,166,0,0,0,0.0137739
109,166,0,0,0,0.0136111
110,166,0,0,0,0.0134291
111,166,0,0,0,0.0133046
112,166,0,0,0,0.0131897
113,166,0,0,0,0.0131034
114,166,0,0,0,0.0130364
115,166,0,0,0,0.0130077
116,166,0,0,0,0.0130172
117,166,0,0,0,0.0131513
118,166,0,0,0,0.0132567
119,166,0,0,0,0.0133716
120,166,0,0,0,0.0135057
121,166,0,0,0,0.0135536
122,166,0,0,0,0.0136494
123,166,0,0,0,0.0136877
124,166,0,0,0,0.0138027
125,166,0,0,0,0.0138314
126,166,0,0,0,0.0138314
127,166,0,0,0,0.0137835
128,166,0,0,0,0.0137261
129,166,0,0,0,0.0136111
130,166,0,0,0,0.0134866
131,166,0,0,0,0.0133812
132,166,0,0,0,0.013295
133,166,0,0,0,0.0132663
134,166,0,0,0,0.013228
135,166,0,0,0,0.0132567
136,166,0,0,0,0.0132759
137,166,0,0,0,0.0134004
138,166,0,0,0,0.0134962
139,166,0,0,0,0.0136207
140,166,0,0,0,0.0137069
141,166,0,0,0,0.0138218
142,166,0,0,0,0.0138697
143,166,0,0,0,0.0139751
144,166,0,0,0,0.0141379
145,166,0,0,0,0.0144253
146,166,0,0,0,0.0148659
147,166,0,0,0,0.0153927
148,166,0,0,0,0.0158908
149,166,0,0,0,0.016408
150,166,0,0,0,0.0168391
151,166,0,0,0,0.0172605
152,166,0,0,0,0.0176724
153,166,0,0,0,0.018046
154,166,0,0,0,0.0183621
155,166,0,0,0,0.0186207
156,166,0,0,0,0.0187644
157,166,0,0,0,0.0186877
158,166,0,0,0,0.0185345
159,166,0,0,0,0.0183812
160,166,0,0,0,0.0182375
161,166,0,0,0,0.0181034
162,166,0,0,0,0.0179215
163,166,0,0,0,0.0177011
164,166,0,0,0,0.0174617
165,166,0,0,0,0.017318
166,166,0,0,0,0.0172222
167,166,0,0,0,0.0171552
168,166,0,0,0,0.0170115
169,166,0,0,0,0.0167912
170,166,0,0,0,0.0166762
171,166,0,0,0,0.0165326
172,166,0,0,0,0.0164559
173,166,0,0,0,0.0163602
174,166,0,0,0,0.0162548
175,166,0,0,0,0.0161207
176,166,0,0,0,0.0161015
177,166,0,0,0,0.0160728
178,166,0,0,0,0.0160632
179,166,0,0,0,0.0160441
180,166,0,0,0,0.0160057
181,166,0,0,0,0.0159866
182,166,0,0,0,0.0159962
183,166,0,0,0,0.0159674
184,166,0,0,0,0.0159866
185,166,0,0,0,0.0159674
186,166,0,0,0,0.0159291
187,166,0,0,0,0.0158333
188,166,0,0,0,0.0157375
189,166,0,0,0,0.0155747
190,166,0,0,0,0.015431
191,166,0,0,0,0.015249
192,166,0,0,0,0.015
193,166,0,0,0,0.0148946
194,166,0,0,0,0.0148084
195,166,0,0,0,0.0147126
196,166,0,0,0,0.0146648
197,166,0,0,0,0.0146073
198,166,0,0,0,0.0146264
199,166,0,0,0,0.0146456
200,166,0,0,0,0.0146456
201,166,0,0,0,0.0145977
202,166,0,0,0,0.0145498
203,166,0,0,0,0.0144636
204,166,0,0,0,0.0143582
205,166,0,0,0,0.0142337
206,166,0,0,0,0.0141188
207,166,0,0,0,0.0139751
208,166,0,0,0,0.0138985
209,166,0,0,0,0.0138218
210,166,0,0,0,0.0137835
211,166,0,0,0,0.0137548
212,166,0,0,0,0.0136973
213,166,0,0,0,0.0136686
214,166,0,0,0,0.0136686
215,166,0,0,0,0.0136303
216,166,0,0,0,0.0135824
217,166,0,0,0,0.0135441
218,166,0,0,0,0.0135057
219,166,0,0,0,0.0134674
220,166,0,0,0,0.0134387
221,166,0,0,0,0.0134004
222,166,0,0,0,0.0133621
223,166,0,0,0,0.0133429
224,166,0,0,0,0.0133046
225,166,0,0,0,0.013228
226,166,0,0,0,0.0131801
227,166,0,0,0,0.0131992
228,166,0,0,0,0.0132088
229,166,0,0,0,0.0132375
230,166,0,0,0,0.0133142
0,165,0,0,0,0.0168008
1,165,0,0,0,0.0164655
2,165,0,0,0,0.0161015
3,165,0,0,0,0.0157567
4,165,0,0,0,0.0153736
5,165,0,0,0,0.0150766
6,165,0,0,0,0.0147414
7,165,0,0,0,0.014387
8,165,0,0,0,0.0140038
9,165,0,0,0,0.013659
10,165,0,0,0,0.0134195
11,165,0,0,0,0.0132088
12,165,0,0,0,0.013046
13,165,0,0,0,0.0128736
14,165,0,0,0,0.0126533
15,165,0,0,0,0.0124234
16,165,0,0,0,0.0122414
17,165,0,0,0,0.0121264
18,165,0,0,0,0.0120211
19,165,0,0,0,0.0120498
20,165,0,0,0,0.0121169
21,165,0,0,0,0.0122318
22,165,0,0,0,0.0123946
23,165,0,0,0,0.0125671
24,165,0,0,0,0.0128736
25,165,0,0,0,0.0131513
26,165,0,0,0,0.0134004
27,165,0,0,0,0.0137069
28,165,0,0,0,0.0139943
29,165,0,0,0,0.0142146
30,165,0,0,0,0.014387
31,165,0,0,0,0.0143966
32,165,0,0,0,0.014387
33,165,0,0,0,0.0143295
34,165,0,0,0,0.0143199
35,165,0,0,0,0.0142816
36,165,0,0,0,0.0141954
37,165,0,0,0,0.01409
38,165,0,0,0,0.0138985
39,165,0,0,0,0.0136973
40,165,0,0,0,0.013477
41,165,0,0,0,0.0132375
42,165,0,0,0,0.0130364
43,165,0,0,0,0.0128544
44,165,0,0,0,0.0127395
45,165,0,0,0,0.0126054
46,165,0,0,0,0.0125575
47,165,0,0,0,0.0125192
48,165,0,0,0,0.0126341
49,165,0,0,0,0.0127107
50,165,0,0,0,0.0128257
51,165,0,0,0,0.0130556
52,165,0,0,0,0.013295
53,165,0,0,0,0.0135824
54,165,0,0,0,0.0139751
55,165,0,0,0,0.0143103
56,165,0,0,0,0.0147701
57,165,0,0,0,0.0152299
58,165,0,0,0,0.0157375
59,165,0,0,0,0.0161877
60,165,0,0,0,0.01659
61,165,0,0,0,0.0168582
62,165,0,0,0,0.0169636
63,165,0,0,0,0.0169444
64,165,0,0,0,0.0167241
65,165,0,0,0,0.0164464
66,165,0,0,0,0.016159
67,165,0,0,0,0.0158908
68,165,0,0,0,0.0156705
69,165,0,0,0,0.0154789
70,165,0,0,0,0.0152011
71,165,0,0,0,0.0149808
72,165,0,0,0,0.014751
73,165,0,0,0,0.0146169
74,165,0,0,0,0.0144349
75,165,0,0,0,0.0143008
76,165,0,0,0,0.0141379
77,165,0,0,0,0.01409
78,165,0,0,0,0.0139847
79,165,0,0,0,0.013908
